"hhid","h04_sex","h14_cls_wkr","h06_status","urb","age_group"
"1999100000000043991",1,0,2,1,"30 to 39"
"2318200000000047182",1,0,2,1,"30 to 39"
"3401200000000058012",1,0,2,1,"40 to 49"
"3404000000000058040",1,0,2,1,"60 to 69"
"2924600000000053246",1,0,2,2,"50 to 59"
"1848900000000042489",1,0,1,1,"50 to 59"
"1201500000000036015",1,0,2,2,"60 to 69"
"1560500000000039605",1,0,2,2,"30 to 39"
"2783400000000051834",1,0,1,2,"70 to 79"
"3648900000000060489",1,0,2,1,"40 to 49"
"991000000000033910",1,0,2,1,"60 to 69"
"2387800000000047878",1,0,2,1,"40 to 49"
"3407100000000058071",1,0,2,1,"40 to 49"
"754800000000031548",1,0,2,2,"60 to 69"
"1618700000000040187",1,0,2,2,"50 to 59"
"3177100000000055771",1,0,2,1,"50 to 59"
"751600000000031516",1,0,2,2,"40 to 49"
"3809100000000062091",1,0,2,2,"40 to 49"
"990100000000033901",1,0,2,1,"50 to 59"
"402400000000028024",1,0,2,2,"60 to 69"
"2173900000000045739",1,0,2,1,"40 to 49"
"1842400000000042424",1,0,2,2,"40 to 49"
"989700000000033897",1,0,2,1,"50 to 59"
"3107900000000055079",1,0,2,2,"40 to 49"
"1990000000000043900",1,0,2,1,"60 to 69"
"1403700000000038037",1,0,2,1,"40 to 49"
"2386700000000047867",1,0,2,1,"60 to 69"
"3419900000000058199",1,0,2,1,"50 to 59"
"3662600000000060626",1,0,2,1,"40 to 49"
"2327800000000047278",1,0,2,1,"40 to 49"
"3943900000000063439",1,0,2,2,"30 to 39"
"3274200000000056742",1,0,2,1,"60 to 69"
"3511300000000059113",1,0,1,1,"50 to 59"
"517200000000029172",1,1,2,1,"40 to 49"
"517300000000029173",1,1,2,1,"40 to 49"
"3911300000000063113",1,1,2,1,"40 to 49"
"517500000000029175",1,1,1,1,"18 to 29"
"3602500000000060025",1,1,2,1,"40 to 49"
"3602400000000060024",1,1,2,1,"40 to 49"
"2554900000000049549",1,1,2,1,"40 to 49"
"517800000000029178",1,1,2,1,"30 to 39"
"517900000000029179",1,1,2,1,"18 to 29"
"518000000000029180",1,1,2,1,"30 to 39"
"2554700000000049547",1,1,2,1,"50 to 59"
"2554600000000049546",1,1,2,1,"40 to 49"
"3602000000000060020",1,1,2,1,"30 to 39"
"3601900000000060019",1,1,2,1,"50 to 59"
"3601600000000060016",1,1,2,1,"50 to 59"
"1606800000000040068",1,1,2,2,"40 to 49"
"2554300000000049543",1,1,1,1,"30 to 39"
"2554100000000049541",1,1,2,1,"30 to 39"
"1607200000000040072",1,1,2,2,"50 to 59"
"2553900000000049539",1,1,2,1,"30 to 39"
"2553800000000049538",1,1,2,1,"30 to 39"
"518400000000029184",1,1,2,1,"40 to 49"
"1607700000000040077",1,1,2,2,"30 to 39"
"2553300000000049533",1,1,2,1,"50 to 59"
"1608000000000040080",1,1,2,2,"30 to 39"
"2553200000000049532",1,1,2,1,"60 to 69"
"518600000000029186",1,1,2,1,"18 to 29"
"1608300000000040083",1,1,4,2,"50 to 59"
"1608400000000040084",1,1,2,2,"60 to 69"
"1608500000000040085",1,1,2,2,"50 to 59"
"1608600000000040086",1,1,2,2,"40 to 49"
"2553100000000049531",1,1,2,1,"18 to 29"
"2552500000000049525",1,1,4,1,"18 to 29"
"1609000000000040090",1,1,2,2,"40 to 49"
"518700000000029187",1,1,1,1,"18 to 29"
"2552100000000049521",1,1,2,1,"30 to 39"
"1609500000000040095",1,1,1,2,"18 to 29"
"1609600000000040096",1,1,2,2,"50 to 59"
"2552000000000049520",1,1,3,1,"60 to 69"
"1609900000000040099",1,1,2,2,"50 to 59"
"2551900000000049519",1,1,2,1,"40 to 49"
"1610100000000040101",1,1,2,2,"40 to 49"
"2551600000000049516",1,1,2,1,"40 to 49"
"2551400000000049514",1,1,2,1,"60 to 69"
"3600700000000060007",1,1,2,1,"30 to 39"
"2551200000000049512",1,1,2,1,"18 to 29"
"1610700000000040107",1,1,2,2,"40 to 49"
"1610800000000040108",1,1,2,2,"50 to 59"
"1610900000000040109",1,1,2,2,"50 to 59"
"2551000000000049510",1,1,2,1,"30 to 39"
"2550900000000049509",1,1,2,1,"50 to 59"
"1611200000000040112",1,1,2,2,"30 to 39"
"3600600000000060006",1,1,2,1,"30 to 39"
"2550800000000049508",1,1,2,1,"18 to 29"
"1611600000000040116",1,1,2,2,"30 to 39"
"1611700000000040117",1,1,2,2,"40 to 49"
"1611800000000040118",1,1,2,2,"50 to 59"
"1611900000000040119",1,1,2,2,"30 to 39"
"1612000000000040120",1,1,2,2,"40 to 49"
"1612100000000040121",1,1,2,2,"50 to 59"
"519100000000029191",1,1,1,1,"18 to 29"
"1612400000000040124",1,1,2,2,"30 to 39"
"1612500000000040125",1,1,3,2,"70 to 79"
"2550400000000049504",1,1,2,1,"40 to 49"
"1612700000000040127",1,1,3,2,"60 to 69"
"1612800000000040128",1,1,2,2,"60 to 69"
"2550300000000049503",1,1,2,1,"40 to 49"
"1613000000000040130",1,1,2,2,"50 to 59"
"2549900000000049499",1,1,2,1,"30 to 39"
"2549600000000049496",1,1,2,1,"40 to 49"
"209400000000026094",1,1,2,1,"60 to 69"
"1613500000000040135",1,1,2,2,"30 to 39"
"209500000000026095",1,1,2,1,"30 to 39"
"1613700000000040137",1,1,2,2,"40 to 49"
"3600400000000060004",1,1,2,1,"40 to 49"
"2549400000000049494",1,1,2,1,"50 to 59"
"1614000000000040140",1,1,2,2,"40 to 49"
"1614100000000040141",1,1,2,2,"40 to 49"
"2549300000000049493",1,1,4,1,"40 to 49"
"2549200000000049492",1,1,2,1,"50 to 59"
"1614500000000040145",1,1,2,2,"30 to 39"
"519500000000029195",1,1,4,1,"40 to 49"
"1614700000000040147",1,1,2,2,"30 to 39"
"3600200000000060002",1,1,2,1,"40 to 49"
"1614900000000040149",1,1,2,2,"30 to 39"
"2549000000000049490",1,1,2,1,"30 to 39"
"1615100000000040151",1,1,2,2,"40 to 49"
"1615200000000040152",1,1,3,2,"50 to 59"
"2548900000000049489",1,1,2,1,"30 to 39"
"2548700000000049487",1,1,2,1,"30 to 39"
"2548500000000049485",1,1,2,1,"40 to 49"
"1615800000000040158",1,1,2,2,"60 to 69"
"2547900000000049479",1,1,2,1,"18 to 29"
"2547800000000049478",1,1,2,1,"40 to 49"
"2547500000000049475",1,1,2,1,"50 to 59"
"2547100000000049471",1,1,2,1,"30 to 39"
"2547000000000049470",1,1,2,1,"30 to 39"
"2546700000000049467",1,1,2,1,"60 to 69"
"1616700000000040167",1,1,3,2,"70 to 79"
"1616800000000040168",1,1,2,2,"30 to 39"
"2546600000000049466",1,1,2,1,"30 to 39"
"1617000000000040170",1,1,2,2,"40 to 49"
"2546300000000049463",1,1,2,1,"30 to 39"
"3600100000000060001",1,1,2,1,"30 to 39"
"3600000000000060000",1,1,2,1,"30 to 39"
"3599800000000059998",1,1,2,1,"50 to 59"
"112900000000025129",1,1,2,2,"40 to 49"
"1617900000000040179",1,1,2,2,"30 to 39"
"130900000000025309",1,1,2,2,"18 to 29"
"2544000000000049440",1,1,2,2,"30 to 39"
"3599700000000059997",1,1,2,1,"30 to 39"
"520600000000029206",1,1,2,1,"40 to 49"
"2543700000000049437",1,1,2,2,"30 to 39"
"2543100000000049431",1,1,3,2,"50 to 59"
"2543000000000049430",1,1,2,2,"18 to 29"
"1618800000000040188",1,1,2,2,"30 to 39"
"2542300000000049423",1,1,2,2,"30 to 39"
"4006300000000064063",1,1,2,1,"40 to 49"
"1619100000000040191",1,1,2,2,"50 to 59"
"3911100000000063111",1,1,2,1,"40 to 49"
"1619300000000040193",1,1,2,2,"60 to 69"
"1619400000000040194",1,1,2,2,"18 to 29"
"2540900000000049409",1,1,2,2,"40 to 49"
"1619800000000040198",1,1,2,2,"50 to 59"
"520900000000029209",1,1,2,1,"30 to 39"
"2540600000000049406",1,1,2,2,"18 to 29"
"1620100000000040201",1,1,3,2,"70 to 79"
"1620200000000040202",1,1,2,2,"30 to 39"
"1620300000000040203",1,1,2,2,"50 to 59"
"3599600000000059996",1,1,2,1,"40 to 49"
"521200000000029212",1,1,2,1,"40 to 49"
"2540300000000049403",1,1,2,2,"50 to 59"
"2539500000000049395",1,1,1,2,"40 to 49"
"1620900000000040209",1,1,4,2,"40 to 49"
"2539200000000049392",1,1,2,2,"30 to 39"
"1621100000000040211",1,1,2,2,"30 to 39"
"1621300000000040213",1,1,2,2,"40 to 49"
"2538600000000049386",1,1,2,2,"40 to 49"
"2538500000000049385",1,1,1,2,"18 to 29"
"3599200000000059992",1,1,2,1,"70 to 79"
"1621800000000040218",1,1,2,2,"40 to 49"
"2537600000000049376",1,1,2,1,"18 to 29"
"1622200000000040222",1,1,2,1,"30 to 39"
"2536900000000049369",1,1,2,1,"40 to 49"
"1622700000000040227",1,1,2,1,"40 to 49"
"2536700000000049367",1,1,2,1,"18 to 29"
"1622900000000040229",1,1,2,1,"40 to 49"
"1623000000000040230",1,1,2,1,"30 to 39"
"2536000000000049360",1,1,2,2,"18 to 29"
"2535900000000049359",1,1,2,2,"30 to 39"
"1623500000000040235",1,1,2,1,"40 to 49"
"1623800000000040238",1,1,2,1,"18 to 29"
"521600000000029216",1,1,2,1,"40 to 49"
"2535800000000049358",1,1,2,2,"40 to 49"
"2535600000000049356",1,1,2,2,"40 to 49"
"1624400000000040244",1,1,2,1,"40 to 49"
"2535500000000049355",1,1,3,2,"50 to 59"
"521700000000029217",1,1,2,1,"30 to 39"
"1624700000000040247",1,1,2,1,"30 to 39"
"2535400000000049354",1,1,2,2,"18 to 29"
"2535200000000049352",1,1,4,2,"50 to 59"
"1625400000000040254",1,1,2,1,"50 to 59"
"1625600000000040256",1,1,2,1,"50 to 59"
"2534800000000049348",1,1,2,2,"50 to 59"
"521900000000029219",1,1,2,1,"50 to 59"
"3910400000000063104",1,1,2,1,"30 to 39"
"3598600000000059986",1,1,2,1,"40 to 49"
"131100000000025311",1,1,2,2,"40 to 49"
"3910200000000063102",1,1,2,1,"30 to 39"
"522500000000029225",1,1,2,2,"40 to 49"
"3598400000000059984",1,1,2,1,"60 to 69"
"3598200000000059982",1,1,2,1,"40 to 49"
"4005900000000064059",1,1,2,1,"40 to 49"
"131400000000025314",1,1,2,2,"30 to 39"
"523100000000029231",1,1,2,2,"30 to 39"
"3597700000000059977",1,1,2,1,"30 to 39"
"2534400000000049344",1,1,2,2,"40 to 49"
"523300000000029233",1,1,2,2,"30 to 39"
"3597600000000059976",1,1,2,1,"30 to 39"
"1627600000000040276",1,1,2,2,"40 to 49"
"2534200000000049342",1,1,2,2,"50 to 59"
"3597400000000059974",1,1,2,1,"50 to 59"
"1628100000000040281",1,1,2,2,"30 to 39"
"523600000000029236",1,1,2,2,"60 to 69"
"3597200000000059972",1,1,2,1,"30 to 39"
"1628400000000040284",1,1,2,2,"18 to 29"
"1628500000000040285",1,1,2,2,"18 to 29"
"523800000000029238",1,1,2,2,"18 to 29"
"2533400000000049334",1,1,2,2,"30 to 39"
"1629200000000040292",1,1,2,2,"30 to 39"
"2531700000000049317",1,1,2,1,"50 to 59"
"2531400000000049314",1,1,2,1,"40 to 49"
"2531100000000049311",1,1,2,1,"30 to 39"
"1630100000000040301",1,1,2,2,"30 to 39"
"1630400000000040304",1,1,2,2,"50 to 59"
"2530500000000049305",1,1,3,1,"60 to 69"
"1630600000000040306",1,1,2,2,"50 to 59"
"2530200000000049302",1,1,2,1,"40 to 49"
"1630800000000040308",1,1,2,2,"50 to 59"
"2529900000000049299",1,1,1,1,"30 to 39"
"2529800000000049298",1,1,2,1,"50 to 59"
"2529500000000049295",1,1,2,1,"30 to 39"
"2529400000000049294",1,1,2,1,"30 to 39"
"2529300000000049293",1,1,2,1,"40 to 49"
"2529200000000049292",1,1,2,1,"50 to 59"
"2529100000000049291",1,1,1,1,"18 to 29"
"2528900000000049289",1,1,2,1,"30 to 39"
"3596700000000059967",1,1,2,1,"40 to 49"
"3595800000000059958",1,1,3,1,"60 to 69"
"1632400000000040324",1,1,2,2,"40 to 49"
"1632500000000040325",1,1,2,2,"30 to 39"
"1632600000000040326",1,1,2,2,"50 to 59"
"3595600000000059956",1,1,2,1,"40 to 49"
"524400000000029244",1,1,2,2,"40 to 49"
"1633000000000040330",1,1,3,2,"30 to 39"
"4021700000000064217",1,1,2,1,"30 to 39"
"1633200000000040332",1,1,2,2,"30 to 39"
"2528300000000049283",1,1,2,2,"30 to 39"
"3595500000000059955",1,1,2,1,"30 to 39"
"1633600000000040336",1,1,2,2,"40 to 49"
"1633900000000040339",1,1,2,2,"40 to 49"
"3595400000000059954",1,1,2,1,"30 to 39"
"2527500000000049275",1,1,2,2,"40 to 49"
"3595200000000059952",1,1,2,1,"30 to 39"
"1634500000000040345",1,1,2,2,"18 to 29"
"1634700000000040347",1,1,2,2,"30 to 39"
"525100000000029251",1,1,2,2,"30 to 39"
"2527300000000049273",1,1,2,2,"60 to 69"
"2527200000000049272",1,1,2,2,"30 to 39"
"525200000000029252",1,1,2,2,"40 to 49"
"2527100000000049271",1,1,2,2,"40 to 49"
"1635500000000040355",1,1,2,2,"60 to 69"
"2527000000000049270",1,1,2,2,"30 to 39"
"2526800000000049268",1,1,2,2,"40 to 49"
"525400000000029254",1,1,2,2,"40 to 49"
"2526700000000049267",1,1,2,2,"30 to 39"
"2526400000000049264",1,1,2,2,"40 to 49"
"2526300000000049263",1,1,2,2,"30 to 39"
"1636200000000040362",1,1,2,2,"18 to 29"
"1636300000000040363",1,1,1,2,"70 to 79"
"525500000000029255",1,1,2,2,"40 to 49"
"1636500000000040365",1,1,2,2,"30 to 39"
"1636600000000040366",1,1,2,2,"40 to 49"
"1636700000000040367",1,1,3,2,"40 to 49"
"2526100000000049261",1,1,2,2,"40 to 49"
"3595100000000059951",1,1,2,1,"50 to 59"
"525700000000029257",1,1,2,2,"30 to 39"
"2526000000000049260",1,1,2,2,"40 to 49"
"3595000000000059950",1,1,2,1,"18 to 29"
"1637300000000040373",1,1,2,2,"40 to 49"
"3594900000000059949",1,1,2,1,"30 to 39"
"526000000000029260",1,1,2,2,"40 to 49"
"2525700000000049257",1,1,3,2,"50 to 59"
"1637700000000040377",1,1,2,2,"40 to 49"
"1637800000000040378",1,1,2,2,"50 to 59"
"2525400000000049254",1,1,2,2,"30 to 39"
"2525200000000049252",1,1,2,2,"40 to 49"
"2524600000000049246",1,1,2,2,"30 to 39"
"1638300000000040383",1,1,2,2,"40 to 49"
"526100000000029261",1,1,2,2,"50 to 59"
"1638500000000040385",1,1,2,2,"30 to 39"
"2524300000000049243",1,1,1,2,"30 to 39"
"2524100000000049241",1,1,2,2,"18 to 29"
"1638900000000040389",1,1,2,2,"30 to 39"
"1639000000000040390",1,1,2,2,"30 to 39"
"1639100000000040391",1,1,2,2,"50 to 59"
"1639200000000040392",1,1,2,2,"18 to 29"
"1639400000000040394",1,1,2,2,"40 to 49"
"1639600000000040396",1,1,2,2,"50 to 59"
"1639700000000040397",1,1,2,2,"50 to 59"
"1639800000000040398",1,1,2,2,"50 to 59"
"2523900000000049239",1,1,2,2,"40 to 49"
"526400000000029264",1,1,2,2,"40 to 49"
"1640100000000040401",1,1,2,2,"50 to 59"
"526500000000029265",1,1,2,2,"50 to 59"
"2523800000000049238",1,1,2,2,"40 to 49"
"3594500000000059945",1,1,2,1,"30 to 39"
"1640600000000040406",1,1,2,2,"70 to 79"
"1640700000000040407",1,1,2,2,"30 to 39"
"1640800000000040408",1,1,2,2,"40 to 49"
"1640900000000040409",1,1,2,1,"40 to 49"
"2523400000000049234",1,1,1,2,"18 to 29"
"1641200000000040412",1,1,2,2,"18 to 29"
"2522900000000049229",1,1,2,1,"30 to 39"
"1641400000000040414",1,1,2,1,"50 to 59"
"2522700000000049227",1,1,2,1,"30 to 39"
"1641600000000040416",1,1,4,1,"40 to 49"
"2522600000000049226",1,1,2,1,"40 to 49"
"1641800000000040418",1,1,2,1,"18 to 29"
"526800000000029268",1,1,2,1,"50 to 59"
"2522500000000049225",1,1,2,1,"30 to 39"
"2522300000000049223",1,1,2,1,"40 to 49"
"2522200000000049222",1,1,2,1,"50 to 59"
"3594400000000059944",1,1,2,1,"50 to 59"
"527200000000029272",1,1,2,1,"40 to 49"
"1642900000000040429",1,1,2,1,"40 to 49"
"2521400000000049214",1,1,2,2,"50 to 59"
"2520900000000049209",1,1,2,2,"50 to 59"
"1643400000000040434",1,1,2,1,"30 to 39"
"1643600000000040436",1,1,2,2,"40 to 49"
"2520800000000049208",1,1,2,2,"50 to 59"
"1643800000000040438",1,1,2,2,"30 to 39"
"2520600000000049206",1,1,2,2,"30 to 39"
"2520300000000049203",1,1,2,2,"40 to 49"
"2519800000000049198",1,1,3,2,"40 to 49"
"1644400000000040444",1,1,1,2,"50 to 59"
"1644500000000040445",1,1,2,2,"40 to 49"
"1644700000000040447",1,1,2,2,"50 to 59"
"3593900000000059939",1,1,2,1,"50 to 59"
"527600000000029276",1,1,2,1,"18 to 29"
"1645000000000040450",1,1,2,2,"40 to 49"
"1645100000000040451",1,1,4,2,"50 to 59"
"1645200000000040452",1,1,2,2,"40 to 49"
"2519300000000049193",1,1,2,2,"40 to 49"
"527700000000029277",1,1,2,1,"30 to 39"
"2518800000000049188",1,1,2,2,"50 to 59"
"3910000000000063100",1,1,2,1,"30 to 39"
"527900000000029279",1,1,2,1,"40 to 49"
"2518500000000049185",1,1,2,2,"60 to 69"
"528000000000029280",1,1,2,1,"30 to 39"
"2518400000000049184",1,1,2,2,"50 to 59"
"2518200000000049182",1,1,2,2,"30 to 39"
"2517900000000049179",1,1,2,2,"30 to 39"
"2517800000000049178",1,1,2,2,"50 to 59"
"2517300000000049173",1,1,2,2,"40 to 49"
"2516900000000049169",1,1,2,2,"30 to 39"
"2516800000000049168",1,1,2,2,"30 to 39"
"2516700000000049167",1,1,2,2,"18 to 29"
"1647200000000040472",1,1,2,2,"30 to 39"
"2516600000000049166",1,1,2,2,"30 to 39"
"3909700000000063097",1,1,2,2,"30 to 39"
"1647600000000040476",1,1,2,1,"40 to 49"
"3593800000000059938",1,1,2,1,"40 to 49"
"3593700000000059937",1,1,2,1,"40 to 49"
"1648000000000040480",1,1,2,1,"18 to 29"
"1648100000000040481",1,1,2,1,"40 to 49"
"2516500000000049165",1,1,4,2,"30 to 39"
"2516200000000049162",1,1,2,2,"40 to 49"
"528400000000029284",1,1,3,1,"40 to 49"
"1648500000000040485",1,1,2,1,"60 to 69"
"2515300000000049153",1,1,2,2,"30 to 39"
"528500000000029285",1,1,2,1,"30 to 39"
"528600000000029286",1,1,2,1,"40 to 49"
"2515000000000049150",1,1,2,2,"30 to 39"
"3909600000000063096",1,1,2,2,"40 to 49"
"2514700000000049147",1,1,1,2,"18 to 29"
"1649400000000040494",1,1,2,2,"40 to 49"
"1649500000000040495",1,1,2,2,"40 to 49"
"1649600000000040496",1,1,1,2,"30 to 39"
"2514200000000049142",1,1,2,1,"60 to 69"
"1649800000000040498",1,1,2,2,"40 to 49"
"1650000000000040500",1,1,4,2,"40 to 49"
"1650100000000040501",1,1,2,2,"30 to 39"
"528800000000029288",1,1,2,1,"50 to 59"
"1650300000000040503",1,1,2,2,"40 to 49"
"3909500000000063095",1,1,2,2,"40 to 49"
"1650500000000040505",1,1,2,2,"50 to 59"
"1650600000000040506",1,1,2,2,"18 to 29"
"1650700000000040507",1,1,2,2,"50 to 59"
"1650800000000040508",1,1,2,2,"30 to 39"
"1650900000000040509",1,1,3,2,"50 to 59"
"1651000000000040510",1,1,2,2,"40 to 49"
"1651200000000040512",1,1,2,2,"40 to 49"
"2513700000000049137",1,1,2,1,"30 to 39"
"1651400000000040514",1,1,2,2,"18 to 29"
"1651600000000040516",1,1,1,1,"18 to 29"
"2513500000000049135",1,1,2,1,"40 to 49"
"2513100000000049131",1,1,2,2,"50 to 59"
"2513000000000049130",1,1,1,2,"50 to 59"
"1652400000000040524",1,1,2,1,"40 to 49"
"2512400000000049124",1,1,2,2,"50 to 59"
"2512300000000049123",1,1,2,2,"40 to 49"
"3593400000000059934",1,1,2,1,"40 to 49"
"529200000000029292",1,1,2,1,"40 to 49"
"2511900000000049119",1,1,2,2,"40 to 49"
"529300000000029293",1,1,2,1,"30 to 39"
"2511100000000049111",1,1,2,2,"30 to 39"
"1653300000000040533",1,1,2,1,"40 to 49"
"1653500000000040535",1,1,2,1,"50 to 59"
"2510900000000049109",1,1,2,2,"30 to 39"
"2510800000000049108",1,1,2,2,"40 to 49"
"2510700000000049107",1,1,2,2,"40 to 49"
"1654000000000040540",1,1,2,1,"50 to 59"
"2509700000000049097",1,1,4,2,"18 to 29"
"2509000000000049090",1,1,4,2,"40 to 49"
"1654300000000040543",1,1,2,1,"40 to 49"
"2508700000000049087",1,1,2,2,"30 to 39"
"2508600000000049086",1,1,2,2,"30 to 39"
"2508300000000049083",1,1,2,2,"40 to 49"
"2508100000000049081",1,1,2,2,"30 to 39"
"2508000000000049080",1,1,2,2,"40 to 49"
"2507900000000049079",1,1,1,2,"50 to 59"
"1655200000000040552",1,1,2,1,"40 to 49"
"2507700000000049077",1,1,4,2,"60 to 69"
"1655600000000040556",1,1,2,1,"50 to 59"
"529400000000029294",1,1,2,1,"40 to 49"
"2507500000000049075",1,1,2,2,"40 to 49"
"1655900000000040559",1,1,2,1,"50 to 59"
"3909000000000063090",1,1,2,2,"50 to 59"
"2507200000000049072",1,1,2,2,"40 to 49"
"529600000000029296",1,1,2,1,"30 to 39"
"1656600000000040566",1,1,2,1,"30 to 39"
"2506500000000049065",1,1,2,2,"40 to 49"
"2506000000000049060",1,1,2,1,"40 to 49"
"2505900000000049059",1,1,2,1,"40 to 49"
"3592800000000059928",1,1,2,1,"60 to 69"
"3592700000000059927",1,1,2,1,"50 to 59"
"1657300000000040573",1,1,2,1,"40 to 49"
"2505300000000049053",1,1,2,1,"50 to 59"
"2505200000000049052",1,1,2,1,"50 to 59"
"1657700000000040577",1,1,2,2,"50 to 59"
"3592500000000059925",1,1,2,1,"40 to 49"
"2504800000000049048",1,1,2,2,"50 to 59"
"2504700000000049047",1,1,2,2,"50 to 59"
"2504600000000049046",1,1,2,2,"18 to 29"
"1658500000000040585",1,1,2,1,"30 to 39"
"1658700000000040587",1,1,2,1,"40 to 49"
"1658800000000040588",1,1,2,1,"18 to 29"
"2504000000000049040",1,1,2,2,"18 to 29"
"1659000000000040590",1,1,2,1,"30 to 39"
"1659100000000040591",1,1,2,1,"18 to 29"
"2503100000000049031",1,1,4,2,"18 to 29"
"1659300000000040593",1,1,2,1,"50 to 59"
"2502900000000049029",1,1,2,2,"50 to 59"
"2502400000000049024",1,1,2,2,"40 to 49"
"2502300000000049023",1,1,2,2,"50 to 59"
"1659700000000040597",1,1,2,1,"40 to 49"
"1659900000000040599",1,1,2,1,"30 to 39"
"2501900000000049019",1,1,2,2,"30 to 39"
"3592400000000059924",1,1,2,1,"40 to 49"
"3592300000000059923",1,1,2,1,"40 to 49"
"1660400000000040604",1,1,2,1,"40 to 49"
"1660500000000040605",1,1,2,1,"18 to 29"
"1660600000000040606",1,1,2,1,"50 to 59"
"1660800000000040608",1,1,2,1,"40 to 49"
"3592200000000059922",1,1,2,1,"50 to 59"
"530500000000029305",1,1,2,1,"50 to 59"
"2501800000000049018",1,1,2,2,"60 to 69"
"1661200000000040612",1,1,2,1,"40 to 49"
"1661300000000040613",1,1,2,1,"40 to 49"
"1661400000000040614",1,1,2,1,"30 to 39"
"2501700000000049017",1,1,3,2,"70 to 79"
"2501600000000049016",1,1,2,1,"30 to 39"
"2501300000000049013",1,1,2,1,"30 to 39"
"2501200000000049012",1,1,2,1,"40 to 49"
"1662000000000040620",1,1,2,1,"40 to 49"
"2501000000000049010",1,1,2,1,"50 to 59"
"2500500000000049005",1,1,2,1,"30 to 39"
"2500100000000049001",1,1,2,1,"18 to 29"
"2500000000000049000",1,1,3,1,"60 to 69"
"2499800000000048998",1,1,3,1,"60 to 69"
"2499700000000048997",1,1,2,1,"30 to 39"
"2499500000000048995",1,1,2,1,"50 to 59"
"2499400000000048994",1,1,2,1,"30 to 39"
"530600000000029306",1,1,2,1,"40 to 49"
"2499300000000048993",1,1,2,1,"30 to 39"
"1663700000000040637",1,1,2,1,"40 to 49"
"2499100000000048991",1,1,2,1,"60 to 69"
"1664000000000040640",1,1,2,1,"70 to 79"
"1664100000000040641",1,1,2,1,"60 to 69"
"1664300000000040643",1,1,2,2,"40 to 49"
"2499000000000048990",1,1,2,1,"30 to 39"
"2498500000000048985",1,1,2,2,"40 to 49"
"2498100000000048981",1,1,2,2,"30 to 39"
"2498000000000048980",1,1,2,2,"40 to 49"
"132000000000025320",1,1,2,2,"50 to 59"
"1665000000000040650",1,1,2,2,"40 to 49"
"2497700000000048977",1,1,2,2,"50 to 59"
"2497500000000048975",1,1,4,2,"30 to 39"
"1665500000000040655",1,1,2,2,"60 to 69"
"2497300000000048973",1,1,2,2,"40 to 49"
"2497200000000048972",1,1,2,1,"50 to 59"
"2496400000000048964",1,1,2,1,"60 to 69"
"2496300000000048963",1,1,2,1,"30 to 39"
"2496000000000048960",1,1,2,1,"50 to 59"
"2495900000000048959",1,1,2,1,"30 to 39"
"530900000000029309",1,1,2,2,"40 to 49"
"1666800000000040668",1,1,2,2,"30 to 39"
"2495600000000048956",1,1,2,2,"50 to 59"
"2495500000000048955",1,1,2,2,"40 to 49"
"2495300000000048953",1,1,2,2,"60 to 69"
"2495200000000048952",1,1,4,2,"40 to 49"
"1667400000000040674",1,1,2,2,"50 to 59"
"2495100000000048951",1,1,3,2,"40 to 49"
"1667700000000040677",1,1,2,2,"30 to 39"
"1667800000000040678",1,1,2,2,"40 to 49"
"1667900000000040679",1,1,2,2,"30 to 39"
"2495000000000048950",1,1,2,2,"40 to 49"
"3908700000000063087",1,1,2,2,"40 to 49"
"3591300000000059913",1,1,2,1,"40 to 49"
"3908300000000063083",1,1,2,2,"18 to 29"
"1668400000000040684",1,1,2,2,"30 to 39"
"2494900000000048949",1,1,3,2,"30 to 39"
"1668600000000040686",1,1,2,2,"50 to 59"
"1668700000000040687",1,1,2,2,"50 to 59"
"1668800000000040688",1,1,2,2,"50 to 59"
"1668900000000040689",1,1,2,2,"18 to 29"
"1669100000000040691",1,1,1,2,"30 to 39"
"1669200000000040692",1,1,2,2,"30 to 39"
"1669300000000040693",1,1,2,2,"50 to 59"
"2494800000000048948",1,1,2,2,"60 to 69"
"3590800000000059908",1,1,2,1,"18 to 29"
"1669600000000040696",1,1,2,2,"50 to 59"
"1669700000000040697",1,1,2,2,"50 to 59"
"1669800000000040698",1,1,2,2,"30 to 39"
"1670000000000040700",1,1,2,2,"60 to 69"
"2494700000000048947",1,1,4,2,"50 to 59"
"1670200000000040702",1,1,2,2,"30 to 39"
"2494000000000048940",1,1,2,1,"50 to 59"
