REG,HHID,H3,H4,H6,H8,H5_A,H5_B,H5_C,H5_D,H5_E,H5_F,H7_A,H7_B,H7_C,H7_D,H7_E,H7_F,H9_A,H9_B,H9_C,H9_D,H9_E,H9_F,H9_G,H9_H,H9_I,H9_J,H9_K,H9_L,H9_M
3,002968200000000053682,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002968300000000053683,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968400000000053684,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968500000000053685,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968600000000053686,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968700000000053687,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968800000000053688,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968900000000053689,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969000000000053690,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969100000000053691,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969200000000053692,3,,2,1,,,,,,,,,,,,,,2,,4,,,7,,,,,,
3,002969300000000053693,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969400000000053694,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
3,002969500000000053695,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969600000000053696,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969700000000053697,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969800000000053698,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002969900000000053699,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970000000000053700,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970100000000053701,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970200000000053702,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970300000000053703,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970400000000053704,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970500000000053705,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970600000000053706,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970700000000053707,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970800000000053708,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002970900000000053709,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971000000000053710,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971100000000053711,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971200000000053712,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971300000000053713,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971400000000053714,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971500000000053715,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971600000000053716,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971700000000053717,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971800000000053718,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002971900000000053719,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972000000000053720,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972100000000053721,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972200000000053722,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972300000000053723,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972400000000053724,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972500000000053725,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972600000000053726,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972700000000053727,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972800000000053728,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002972900000000053729,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973000000000053730,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973100000000053731,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973200000000053732,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973300000000053733,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973400000000053734,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973500000000053735,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973600000000053736,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973700000000053737,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973800000000053738,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002973900000000053739,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974000000000053740,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974100000000053741,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974200000000053742,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974300000000053743,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974400000000053744,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974500000000053745,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974600000000053746,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002974700000000053747,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974800000000053748,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002974900000000053749,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975000000000053750,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975100000000053751,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975200000000053752,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975300000000053753,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975400000000053754,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975500000000053755,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975600000000053756,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975700000000053757,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975800000000053758,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002975900000000053759,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976000000000053760,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976100000000053761,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976200000000053762,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976300000000053763,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976400000000053764,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976500000000053765,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976600000000053766,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002976700000000053767,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976800000000053768,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002976900000000053769,1,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,002977000000000053770,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977100000000053771,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977200000000053772,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977300000000053773,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977400000000053774,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977500000000053775,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977600000000053776,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977700000000053777,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977800000000053778,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002977900000000053779,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978000000000053780,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978100000000053781,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978200000000053782,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978300000000053783,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978400000000053784,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978500000000053785,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978600000000053786,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978700000000053787,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978800000000053788,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002978900000000053789,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979000000000053790,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979100000000053791,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979200000000053792,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979300000000053793,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979400000000053794,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979500000000053795,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979600000000053796,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979700000000053797,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979800000000053798,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002979900000000053799,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980000000000053800,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980100000000053801,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980200000000053802,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980300000000053803,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980400000000053804,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980500000000053805,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980600000000053806,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980700000000053807,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980800000000053808,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002980900000000053809,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981000000000053810,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981100000000053811,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981200000000053812,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981300000000053813,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981400000000053814,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
3,002981500000000053815,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981600000000053816,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981700000000053817,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981800000000053818,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002981900000000053819,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982000000000053820,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002982100000000053821,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982200000000053822,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982300000000053823,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982400000000053824,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982500000000053825,2,1,2,1,,2,,,,,,,,,,,1,2,3,4,,,7,,9,10,11,12,
3,002982600000000053826,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982700000000053827,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982800000000053828,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002982900000000053829,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983000000000053830,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983100000000053831,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983200000000053832,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983300000000053833,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983400000000053834,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983500000000053835,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983600000000053836,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983700000000053837,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983800000000053838,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002983900000000053839,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984000000000053840,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984100000000053841,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984200000000053842,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984300000000053843,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984400000000053844,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984500000000053845,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984600000000053846,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984700000000053847,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984800000000053848,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002984900000000053849,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985000000000053850,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985100000000053851,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985200000000053852,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985300000000053853,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985400000000053854,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985500000000053855,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985600000000053856,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985700000000053857,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985800000000053858,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002985900000000053859,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002986000000000053860,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002986100000000053861,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002986200000000053862,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986300000000053863,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986400000000053864,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986500000000053865,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986600000000053866,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986700000000053867,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986800000000053868,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002986900000000053869,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987000000000053870,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987100000000053871,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987200000000053872,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987300000000053873,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987400000000053874,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987500000000053875,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987600000000053876,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987700000000053877,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002987800000000053878,2,1,2,1,,,,,5,,,,,,,,,2,3,4,,,,,9,,,12,
15,002987900000000053879,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
15,002988000000000053880,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988100000000053881,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988200000000053882,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988300000000053883,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988400000000053884,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988500000000053885,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988600000000053886,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988700000000053887,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988800000000053888,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002988900000000053889,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989000000000053890,1,1,2,1,,,,,5,,,,,,,,1,2,3,4,,6,7,8,9,,,12,
15,002989100000000053891,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
15,002989200000000053892,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989300000000053893,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989400000000053894,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989500000000053895,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989600000000053896,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989700000000053897,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989800000000053898,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002989900000000053899,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990000000000053900,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990100000000053901,2,1,2,1,,,,,5,,,,,,,,,,3,4,,,,,9,10,,12,
15,002990200000000053902,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990300000000053903,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990400000000053904,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990500000000053905,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990600000000053906,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990700000000053907,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990800000000053908,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002990900000000053909,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991000000000053910,1,1,2,1,,,,,5,,,,,,,,,,3,4,,6,7,8,,,11,12,
15,002991100000000053911,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991200000000053912,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991300000000053913,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991400000000053914,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991500000000053915,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
15,002991600000000053916,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991700000000053917,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991800000000053918,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002991900000000053919,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002992000000000053920,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002992100000000053921,1,1,2,1,,2,3,,,,,,,,,,,,3,4,,6,7,8,,10,11,12,
15,002992200000000053922,1,1,2,1,,,,,5,,,,,,,,,,3,4,,,7,8,,,11,12,
15,002992300000000053923,3,,2,1,,,,,,,,,,,,,,,,4,,6,,8,,,11,12,
15,002992400000000053924,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
15,002992500000000053925,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002992600000000053926,1,1,2,1,,,,,5,,,,,,,,1,2,3,4,,6,7,,9,,,12,
15,002992700000000053927,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002992800000000053928,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002992900000000053929,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993000000000053930,2,1,2,2,,2,,,5,,,,,,,,,,,,,,,,,,,,
15,002993100000000053931,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993200000000053932,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993300000000053933,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993400000000053934,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993500000000053935,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993600000000053936,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993700000000053937,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993800000000053938,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002993900000000053939,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994000000000053940,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994100000000053941,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994200000000053942,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994300000000053943,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994400000000053944,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994500000000053945,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994600000000053946,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994700000000053947,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994800000000053948,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002994900000000053949,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002995000000000053950,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002995100000000053951,3,,2,1,,,,,,,,,,,,,1,2,3,,,6,,,,,,,
15,002995200000000053952,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,
15,002995300000000053953,3,,2,1,,,,,,,,,,,,,1,2,3,4,,,,,9,10,,,
15,002995400000000053954,2,2,2,1,,,,,,,,,,,,,1,2,,,,,,,9,10,,,
15,002995500000000053955,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002995600000000053956,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002995700000000053957,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002995800000000053958,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002995900000000053959,3,,2,1,,,,,,,,,,,,,1,2,3,4,5,6,,,9,10,11,,
15,002996000000000053960,2,2,2,1,,,,,,,,,,,,,1,2,3,4,,6,,,9,10,11,,
15,002996100000000053961,2,2,2,1,,,,,,,,,,,,,1,2,3,4,,,,,9,10,11,,
15,002996200000000053962,3,,2,1,,,,,,,,,,,,,1,2,3,4,,,7,,9,10,,,
15,002996300000000053963,3,,2,1,,,,,,,,,,,,,1,2,3,,,,,,,,,,
15,002996400000000053964,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,,,,10,,,
15,002996500000000053965,2,2,2,1,,,,,,,,,,,,,1,2,3,,,,,,,10,11,,
15,002996600000000053966,3,,2,1,,,,,,,,,,,,,1,2,3,4,,,7,,,,,,
15,002996700000000053967,3,,2,1,,,,,,,,,,,,,1,2,3,,,,,,9,,,,
15,002996800000000053968,3,,2,1,,,,,,,,,,,,,1,2,3,,,,,8,,,,,
15,002996900000000053969,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002997000000000053970,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002997100000000053971,3,,2,1,,,,,,,,,,,,,1,2,3,4,,6,,,9,10,11,,
15,002997200000000053972,3,,2,1,,,,,,,,,,,,,1,2,3,,,,,,,,,,
15,002997300000000053973,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002997400000000053974,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002997500000000053975,2,2,2,1,,,,,,,,,,,,,1,2,,,,,,,,,,,
15,002997600000000053976,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002997700000000053977,3,,2,1,,,,,,,,,,,,,1,2,3,,,6,,,9,10,11,,
15,002997800000000053978,2,2,2,1,,,,,,,,,,,,,1,2,3,,,6,,8,9,,,,
15,002997900000000053979,2,2,2,1,,,,,,,,,,,,,1,2,3,4,5,,7,8,,10,,,
15,002998000000000053980,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002998100000000053981,3,,2,1,,,,,,,,,,,,,1,2,3,,,,,,9,10,,,
15,002998200000000053982,2,2,2,1,,,,,,,,,,,,,1,2,3,4,,,,,9,10,11,,
15,002998300000000053983,3,,2,1,,,,,,,,,,,,,1,2,,4,,,,,9,10,,,
15,002998400000000053984,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,,,9,10,,12,
15,002998500000000053985,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002998600000000053986,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002998700000000053987,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002998800000000053988,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002998900000000053989,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999000000000053990,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999100000000053991,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999200000000053992,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999300000000053993,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999400000000053994,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999500000000053995,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999600000000053996,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999700000000053997,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999800000000053998,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,002999900000000053999,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
15,003000000000000054000,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
