REG,HHID,RFACT,FSIZE,CHLD_6_11,CHLD_12_15,CHLD_5_17,PER_18_UP,WRK_HEAD,WRK_18,WRK_5_17,EDUC_6_11,EDUC_12_15,HHMELEM_6_11,HHMHS_12_15,H04_SEX,H05_AGE,H06_STATUS,H08_CUR_ATTEND,H09_CUR_GRADE,H10_YNOT_ATTND,H12_HGC,H13_DID_WORK,H14_CLS_WKR,C16_FAMILL,C20_FAMFIN,URB
16,000184100000000025841,00247.6137,006,1,1,1,1,0,1,0,1,1,01,02,1,41,2,,,,10018,1,3,01,01,2
16,000184200000000025842,00247.6137,007,1,0,1,1,1,1,0,1,0,01,00,1,60,2,,,,10015,1,3,01,01,2
16,000184300000000025843,00247.6137,001,0,0,0,1,0,1,0,0,0,00,00,2,75,3,,,,10015,1,1,00,00,2
16,000184400000000025844,00247.6137,003,0,0,1,1,0,0,0,0,0,00,00,2,60,3,,,,24012,2,,00,01,2
16,000184500000000025845,00247.6137,005,0,0,0,1,0,1,0,0,0,00,00,1,56,2,,,,24015,1,2,00,00,2
16,000184600000000025846,00247.6137,005,1,0,1,1,0,1,0,1,0,01,00,1,61,2,,,,24015,1,1,01,01,2
16,000184700000000025847,00247.6137,007,1,0,1,1,1,1,0,1,0,01,00,1,55,2,,,,24015,1,2,00,01,2
16,000184800000000025848,00247.6137,009,1,1,1,1,0,1,0,1,1,01,02,1,47,2,,,,00000,1,3,00,01,2
16,000184900000000025849,00247.6137,002,0,0,0,1,0,1,0,0,0,00,00,1,50,2,,,,24015,1,1,00,00,2
16,000185000000000025850,00225.1151,006,1,1,1,1,1,1,0,1,1,02,01,1,57,2,,,,10013,1,3,01,01,2
16,000185100000000025851,00225.1151,005,1,1,1,1,0,1,0,1,1,01,01,1,43,2,,,,24014,1,2,01,00,2
16,000185200000000025852,00225.1151,003,0,0,1,1,0,1,0,0,0,00,00,1,27,2,,,,10018,1,1,01,00,2
16,000185300000000025853,00225.1151,005,0,0,0,1,1,1,0,0,0,00,00,2,75,3,,,,24011,2,,01,00,2
16,000185400000000025854,00225.1151,004,1,0,1,1,0,1,0,1,0,03,00,1,28,2,,,,10016,1,1,01,01,2
16,000185500000000025855,00225.1151,005,0,0,1,1,1,1,0,0,0,00,00,1,68,2,,,,10015,1,3,01,01,2
16,000185600000000025856,00225.1151,003,0,0,0,1,0,1,0,0,0,00,00,1,34,2,,,,60314,1,3,01,01,2
16,000185700000000025857,00225.1151,007,1,1,1,1,1,1,1,1,1,01,02,1,44,2,,,,10012,1,3,01,01,2
16,000185800000000025858,00225.1151,006,1,1,1,1,0,1,0,1,1,01,02,1,41,2,,,,24012,1,3,01,01,2
16,000185900000000025859,00225.1151,009,1,1,1,1,0,1,0,1,1,01,01,1,39,2,,,,24011,1,3,01,01,2
16,000186000000000025860,00225.1151,003,0,0,0,1,1,1,0,0,0,00,00,2,70,1,,,,24015,2,,01,00,2
16,000186100000000025861,00225.1151,004,1,0,1,1,0,1,0,1,0,01,00,1,30,2,,,,24012,1,0,01,00,2
16,000186200000000025862,00222.2484,004,1,0,1,1,1,1,0,1,0,01,00,2,66,3,,,,10014,2,,00,00,2
16,000186300000000025863,00222.2484,005,1,0,1,1,0,1,0,1,0,02,00,1,46,2,,,,50415,1,2,00,01,2
16,000186400000000025864,00222.2484,006,1,0,1,1,1,1,0,1,0,01,00,1,60,2,,,,10015,1,3,01,00,2
16,000186500000000025865,00222.2484,002,0,0,0,1,0,1,0,0,0,00,00,1,52,2,,,,40002,1,3,00,00,2
16,000186600000000025866,00222.2484,004,0,0,1,1,1,1,1,0,0,00,00,1,53,3,,,,10015,1,3,01,01,2
16,000186700000000025867,00222.2484,001,0,0,0,1,0,1,0,0,0,00,00,2,72,4,,,,10013,1,3,00,00,2
16,000186800000000025868,00222.2484,003,0,0,0,1,1,1,0,0,0,00,00,1,64,2,,,,10016,1,3,01,00,2
16,000186900000000025869,00222.2484,006,1,0,1,1,0,1,0,1,0,02,00,1,36,2,,,,50831,1,1,00,01,2
16,000187000000000025870,00222.2484,004,0,0,1,1,0,1,0,0,0,00,00,2,50,2,,,,10018,1,2,01,00,2
16,000187100000000025871,00222.2484,010,1,1,1,1,0,1,0,1,1,02,01,2,69,2,,,,10015,1,3,01,01,2
16,000187200000000025872,00222.2484,006,1,1,1,1,0,1,0,0,1,00,02,1,67,2,,,,24015,2,,01,00,2
16,000187300000000025873,00222.2484,004,1,0,1,1,0,1,0,1,0,01,00,1,43,2,,,,10016,1,3,01,01,2
16,000187400000000025874,00222.2484,006,1,1,1,1,0,1,0,1,1,01,01,1,40,2,,,,10016,1,1,00,00,2
16,000187500000000025875,00222.2484,005,0,1,1,1,1,1,0,0,0,00,00,1,46,4,,,,00000,1,0,00,01,2
16,000187600000000025876,00222.2484,004,1,0,1,1,0,1,0,1,0,01,00,1,51,2,,,,10016,1,3,00,01,2
16,000187700000000025877,00222.2484,002,0,0,0,1,0,1,0,0,0,00,00,1,65,3,,,,10016,1,3,00,00,2
16,000187800000000025878,00222.2484,001,0,0,0,1,1,1,0,0,0,00,00,1,50,1,,,,00000,1,3,00,00,2
16,000187900000000025879,00222.2484,005,1,0,1,1,0,1,0,1,0,02,00,1,34,2,,,,24014,1,3,01,00,2
16,000188000000000025880,00222.2484,006,0,1,1,1,0,1,0,0,1,00,01,1,55,2,,,,10014,1,3,01,01,2
16,000188100000000025881,00222.2484,004,1,0,1,1,0,1,0,1,0,01,00,1,35,2,,,,24013,1,2,01,00,2
16,000188200000000025882,00217.5814,005,0,1,1,1,0,1,0,0,1,00,01,2,42,4,,,,60002,1,3,00,01,2
16,000188300000000025883,00217.5814,007,0,1,1,1,1,1,0,0,1,00,01,1,56,2,,,,10013,1,1,01,00,2
16,000188400000000025884,00217.5814,002,1,0,1,1,0,1,0,1,0,01,00,1,50,4,,,,10015,1,1,01,00,2
16,000188500000000025885,00217.5814,003,0,0,0,1,1,1,0,0,0,00,00,1,56,4,,,,60821,1,1,00,00,2
16,000188600000000025886,00217.5814,002,0,0,0,1,0,1,0,0,0,00,00,1,57,2,,,,24015,1,2,01,00,2
16,000188700000000025887,00217.5814,004,0,0,1,1,0,1,0,0,0,00,00,2,41,3,,,,50415,1,3,01,00,2
16,000188800000000025888,00217.5814,007,1,0,1,1,0,1,0,1,0,01,00,2,59,2,,,,60111,1,2,01,01,2
16,000188900000000025889,00217.5814,006,1,0,1,1,1,1,0,1,0,01,00,1,53,2,,,,10014,1,3,00,00,2
16,000189000000000025890,00217.5814,004,0,1,1,1,0,0,0,0,0,00,00,1,42,2,,,,50714,2,,01,00,2
16,000189100000000025891,00217.5814,003,0,0,0,1,1,1,0,0,0,00,00,1,58,2,,,,24011,1,3,01,00,2
16,000189200000000025892,00217.5814,004,0,0,0,1,1,1,0,0,0,00,00,1,59,2,,,,10013,1,3,00,01,2
16,000189300000000025893,00217.5814,008,1,1,1,1,0,1,0,1,1,02,01,2,80,3,,,,10016,1,3,01,01,2
16,000189400000000025894,00217.5814,001,0,0,0,1,0,0,0,0,0,00,00,2,81,3,,,,24014,2,,00,00,2
16,000189500000000025895,00217.5814,003,0,0,0,1,1,1,0,0,0,00,00,1,63,2,,,,10011,1,1,01,00,2
16,000189600000000025896,00217.5814,013,1,1,1,1,1,1,0,1,1,02,01,1,56,2,,,,24014,1,1,01,01,2
16,000189700000000025897,00217.5814,004,1,0,1,1,0,1,0,1,0,01,00,1,31,2,,,,50811,1,1,00,00,2
16,000189800000000025898,00217.5814,006,1,0,1,1,0,1,0,1,0,02,00,1,35,2,,,,24011,1,1,01,00,2
16,000189900000000025899,00217.5814,004,0,1,1,1,0,1,0,0,1,00,01,1,67,2,,,,10012,1,3,01,00,2
16,000190000000000025900,00217.5814,004,0,1,1,1,0,1,0,0,1,00,02,1,50,2,,,,00000,1,3,00,01,2
16,000190100000000025901,00217.5814,006,0,1,1,1,0,1,0,0,1,00,01,1,38,2,,,,60831,1,1,01,01,2
16,000190200000000025902,00270.5632,005,0,1,1,1,0,1,0,0,1,00,01,1,41,2,,,,10018,1,1,00,01,2
16,000190300000000025903,00270.5632,004,1,1,1,1,0,1,0,1,1,01,01,2,48,3,,,,10013,1,0,00,00,2
16,000190400000000025904,00270.5632,009,1,1,1,1,1,1,1,1,1,01,01,1,73,2,,,,10013,1,3,00,00,2
16,000190500000000025905,00270.5632,004,1,0,1,1,0,1,0,1,0,01,00,1,24,2,4,,08,10018,1,1,01,01,2
16,000190600000000025906,00270.5632,004,0,1,1,1,0,1,0,0,1,00,01,1,46,2,,,,10012,1,3,00,00,2
16,000190700000000025907,00270.5632,012,1,0,1,1,1,1,0,1,0,01,00,1,65,2,,,,10018,1,1,00,01,2
16,000190800000000025908,00270.5632,006,1,0,1,1,0,1,0,1,0,02,00,1,28,2,,,,10018,1,1,01,00,2
16,000190900000000025909,00270.5632,001,0,0,0,1,0,1,0,0,0,00,00,2,62,2,,,,10018,1,1,00,00,2
16,000191000000000025910,00270.5632,013,0,1,1,1,1,1,0,0,1,00,03,1,40,2,,,,10018,1,1,00,01,2
16,000191100000000025911,00270.5632,002,0,0,0,1,0,1,0,0,0,00,00,1,60,2,,,,10012,1,1,00,00,2
16,000191200000000025912,00270.5632,011,1,1,1,1,1,1,0,1,1,02,01,1,55,2,,,,10018,1,1,00,01,2
16,000191300000000025913,00270.5632,004,0,0,1,1,1,1,0,0,0,00,00,2,59,3,,,,10015,1,3,00,01,2
16,000191400000000025914,00268.3200,009,0,1,1,1,1,1,0,0,1,00,01,1,45,2,,,,24015,1,2,01,01,2
16,000191500000000025915,00268.3200,005,0,1,1,1,1,1,0,0,1,00,01,1,55,2,,,,24015,1,2,00,01,2
16,000191600000000025916,00268.3200,001,0,0,0,1,0,0,0,0,0,00,00,1,69,3,,,,60002,2,,00,00,2
16,000191700000000025917,00268.3200,003,0,1,1,1,0,1,0,0,1,00,01,1,77,3,,,,10018,1,3,00,00,2
16,000191800000000025918,00268.3200,007,1,0,1,1,1,1,0,1,0,01,00,1,45,2,,,,24013,1,2,01,01,2
16,000191900000000025919,00268.3200,002,0,0,0,1,0,1,0,0,0,00,00,1,70,2,,,,00000,2,,01,00,2
16,000192000000000025920,00268.3200,004,0,1,1,1,0,1,0,0,0,00,00,2,53,3,,,,24015,1,0,00,00,2
16,000192100000000025921,00268.3200,001,0,0,0,1,1,1,0,0,0,00,00,1,28,1,,,,60314,1,1,00,01,2
16,000192200000000025922,00268.3200,008,1,0,1,1,0,1,0,1,0,03,00,1,60,2,,,,40714,1,3,00,01,2
16,000192300000000025923,00268.3200,009,1,0,1,1,1,1,0,1,0,03,00,1,60,2,,,,10015,2,,01,01,2
16,000192400000000025924,00268.3200,001,0,0,0,1,0,1,0,0,0,00,00,1,45,2,,,,24015,1,3,00,00,2
16,000192500000000025925,00268.3200,008,1,0,1,1,1,1,0,1,0,01,00,1,54,2,,,,10013,1,1,01,01,2
16,000192600000000025926,00268.3200,004,1,0,1,1,0,1,0,1,0,01,00,1,28,2,,,,24015,1,1,01,00,2
16,000192700000000025927,00268.3200,005,0,0,0,1,0,1,0,0,0,00,00,1,51,2,,,,24012,1,3,01,01,2
16,000192800000000025928,00245.7156,006,0,1,1,1,1,1,0,0,0,00,00,1,53,2,,,,60002,1,3,00,01,1
16,000192900000000025929,00245.7156,005,1,0,1,1,0,1,0,1,0,02,00,1,31,2,,,,10016,1,3,00,00,1
16,000193000000000025930,00245.7156,003,1,0,1,1,0,1,0,1,0,01,00,1,75,2,,,,10016,1,3,00,00,1
16,000193100000000025931,00245.7156,004,1,1,1,1,0,0,0,1,1,01,01,2,68,3,,,,60111,2,,01,01,1
16,000193200000000025932,00245.7156,005,1,0,1,1,0,1,0,1,0,01,00,1,30,2,,,,60001,1,1,00,00,1
16,000193300000000025933,00245.7156,005,0,1,1,1,0,1,0,0,1,00,02,1,53,2,,,,24015,1,3,00,01,1
16,000193400000000025934,00245.7156,004,0,1,1,1,0,0,0,0,1,00,01,1,27,2,,,,24015,2,,00,01,1
16,000193500000000025935,00245.7156,006,1,1,1,1,1,1,1,1,1,01,01,1,63,2,,,,10016,1,1,01,01,1
16,000193600000000025936,00245.7156,005,1,0,1,1,1,1,0,1,0,01,00,1,67,2,,,,24015,2,,00,01,1
16,000193700000000025937,00245.7156,005,0,1,1,1,0,0,0,0,1,00,02,2,50,4,,,,24015,2,,00,00,1
16,000193800000000025938,00245.7156,004,1,0,1,1,0,1,0,1,0,01,00,1,51,2,,,,50314,1,1,01,00,1
16,000193900000000025939,00245.7156,002,0,0,0,1,1,1,0,0,0,00,00,2,50,6,,,,60111,1,3,01,01,1
16,000194000000000025940,00245.7156,005,0,1,1,1,1,1,0,0,1,00,01,1,51,2,,,,24015,1,1,00,01,1
16,000194100000000025941,00245.7156,003,1,0,1,1,0,1,0,1,0,01,00,1,33,2,,,,50716,1,3,00,00,1
16,000194200000000025942,00224.8125,005,1,0,1,1,0,1,0,1,0,01,00,1,68,2,,,,24015,1,1,00,00,2
16,000194300000000025943,00224.8125,004,0,0,0,1,1,1,0,0,0,00,00,1,61,2,,,,10018,1,3,00,01,2
16,000194400000000025944,00224.8125,004,0,1,1,1,0,1,0,0,0,00,00,1,61,2,,,,60413,1,3,00,01,2
16,000194500000000025945,00224.8125,011,0,0,1,1,1,1,0,0,0,00,00,2,61,2,,,,24015,2,,00,01,2
16,000194600000000025946,00224.8125,004,1,0,1,1,0,1,0,1,0,01,00,1,36,2,,,,24015,1,1,00,01,2
16,000194700000000025947,00224.8125,005,0,1,1,1,0,1,0,0,1,00,01,1,52,2,,,,24015,2,,00,01,2
16,000194800000000025948,00224.8125,004,1,0,1,1,1,1,0,1,0,01,00,2,64,2,,,,24015,1,2,00,01,2
16,000194900000000025949,00224.8125,005,1,0,1,1,0,1,0,1,0,01,00,2,38,2,,,,60111,1,1,00,01,2
16,000195000000000025950,00224.8125,004,0,0,0,1,1,1,0,0,0,00,00,1,45,2,,,,10016,1,1,00,01,2
16,000195100000000025951,00224.8125,004,1,0,1,1,0,1,0,0,0,00,00,1,33,2,,,,60001,1,1,01,01,2
16,000195200000000025952,00224.8125,003,0,0,0,1,0,0,0,0,0,00,00,1,65,2,,,,24012,2,,00,01,2
16,000195300000000025953,00224.8125,008,1,1,1,1,0,1,0,1,1,01,01,1,58,2,,,,51041,1,1,00,01,2
16,000195400000000025954,00224.8125,005,1,0,1,1,0,1,0,1,0,02,00,1,48,2,,,,24015,1,2,00,00,2
16,000195500000000025955,00224.8125,005,1,1,1,1,0,1,0,1,1,01,01,2,42,2,,,,60111,1,2,01,01,2
16,000195600000000025956,00256.3644,004,0,1,1,1,1,1,1,0,1,00,01,1,37,2,,,,24012,1,1,01,01,2
16,000195700000000025957,00256.3644,005,0,1,1,1,0,1,0,0,0,00,00,1,57,2,,,,24015,1,3,00,01,2
16,000195800000000025958,00256.3644,002,0,0,0,1,0,1,0,0,0,00,00,1,65,2,,,,24015,1,4,00,01,2
16,000195900000000025959,00256.3644,006,1,0,1,1,0,0,0,1,0,01,00,1,70,2,,,,60003,2,,00,01,2
16,000196000000000025960,00256.3644,010,0,1,1,1,0,1,0,0,1,00,01,1,45,2,,,,24012,1,3,00,01,2
16,000196100000000025961,00256.3644,003,0,0,1,1,0,0,0,0,0,00,00,1,36,4,,,,24015,2,,00,00,2
16,000196200000000025962,00256.3644,003,0,1,1,1,0,1,0,0,0,00,00,1,64,2,,,,51041,2,,00,01,2
16,000196300000000025963,00256.3644,001,0,0,0,1,1,1,0,0,0,00,00,2,53,1,,,,24015,1,0,00,00,2
16,000196400000000025964,00256.3644,003,0,0,1,1,0,1,0,0,0,00,00,1,42,2,,,,41041,1,1,00,00,2
16,000196500000000025965,00256.3644,003,0,0,1,1,0,1,0,0,0,00,00,1,49,2,,,,50321,1,3,00,00,2
16,000196600000000025966,00256.3644,005,1,0,1,1,0,0,0,1,0,02,00,2,23,1,4,,08,24015,2,,00,01,2
16,000196700000000025967,00256.3644,001,0,0,0,1,0,0,0,0,0,00,00,1,55,1,,,,10016,2,,00,00,2
16,000196800000000025968,00256.3644,008,1,1,1,1,0,1,0,1,1,01,01,2,67,3,,,,10014,2,,01,00,2
16,000196900000000025969,00256.3644,004,0,0,0,1,1,1,0,0,0,00,00,2,51,2,,,,60413,1,2,00,01,2
16,000197000000000025970,00256.3644,006,0,1,1,1,1,1,0,0,1,00,01,1,68,2,,,,24013,1,2,00,01,2
16,000197100000000025971,00256.3644,005,0,0,1,1,0,1,0,0,0,00,00,1,51,2,,,,10016,1,3,00,01,2
16,000197200000000025972,00256.3644,001,0,0,0,1,0,1,0,0,0,00,00,1,64,4,,,,24015,1,3,00,00,2
16,000197300000000025973,00256.3644,004,0,0,0,1,0,1,0,0,0,00,00,1,58,2,,,,51041,1,3,00,01,2
16,000197400000000025974,00256.3644,004,0,1,1,1,1,1,0,0,1,00,01,1,70,2,,,,60002,2,,00,01,2
16,000197500000000025975,00256.3644,008,1,1,1,1,1,1,1,1,1,01,03,1,45,2,,,,50715,1,1,01,00,2
16,000197600000000025976,00264.5814,004,0,0,0,1,0,1,0,0,0,00,00,1,33,2,,,,24012,1,3,00,00,2
16,000197700000000025977,00264.5814,003,0,1,1,1,0,1,0,0,1,00,01,1,60,2,,,,10012,1,1,00,01,2
16,000197800000000025978,00264.5814,008,1,1,1,1,1,1,0,1,1,02,01,1,42,2,,,,10018,1,1,00,01,2
16,000197900000000025979,00264.5814,005,1,1,1,1,0,1,0,1,1,01,01,1,42,2,,,,24012,1,3,01,01,2
16,000198000000000025980,00264.5814,002,0,0,0,1,1,1,0,0,0,00,00,1,46,1,,,,10013,1,3,00,00,2
16,000198100000000025981,00264.5814,005,1,0,1,1,0,1,0,1,0,01,00,2,68,3,,,,24012,2,,01,00,2
16,000198200000000025982,00264.5814,002,0,0,0,1,0,1,0,0,0,00,00,1,71,2,,,,10013,1,3,00,01,2
16,000198300000000025983,00264.5814,003,1,0,1,1,0,0,0,1,0,01,00,2,28,2,,,,24013,2,,01,00,2
16,000198400000000025984,00264.5814,005,0,1,1,1,1,1,0,0,1,00,02,1,50,2,,,,24015,1,3,00,01,2
16,000198500000000025985,00264.5814,004,0,1,1,1,0,0,0,0,1,00,02,1,69,2,,,,10015,2,,01,01,2
16,000198600000000025986,00264.5814,002,0,0,0,1,0,1,0,0,0,00,00,1,74,2,,,,00000,1,3,00,00,2
16,000198700000000025987,00264.5814,006,1,1,1,1,0,1,0,1,1,02,01,1,68,2,,,,10014,1,3,00,00,2
16,000198800000000025988,00269.1828,003,0,0,0,1,0,1,0,0,0,00,00,1,27,2,,,,24015,1,1,00,01,2
16,000198900000000025989,00269.1828,006,1,1,1,1,0,1,0,1,1,02,01,1,40,2,,,,10018,1,1,01,01,2
16,000199000000000025990,00269.1828,005,1,0,1,1,0,1,0,1,0,02,00,1,53,2,,,,10018,1,1,01,01,2
16,000199100000000025991,00269.1828,004,1,0,1,1,0,1,0,1,0,02,00,1,28,2,,,,24015,1,1,01,00,2
16,000199200000000025992,00269.1828,007,1,0,1,1,0,1,0,1,0,03,00,1,35,2,,,,10018,1,3,01,01,2
16,000199300000000025993,00269.1828,003,1,0,1,1,0,1,0,1,0,01,00,1,36,2,,,,24015,1,1,00,01,2
16,000199400000000025994,00269.1828,005,0,0,1,1,0,1,0,0,0,00,00,1,35,2,,,,24015,1,1,01,01,2
16,000199500000000025995,00269.1828,003,0,0,0,1,0,1,0,0,0,00,00,1,31,2,,,,10018,1,3,00,00,2
16,000199600000000025996,00269.1828,005,1,0,1,1,0,1,0,1,0,01,00,1,24,2,4,,05,24015,1,1,01,01,2
16,000199700000000025997,00269.1828,005,1,0,1,1,0,1,0,1,0,02,00,1,27,2,,,,10016,1,1,01,00,2
16,000199800000000025998,00269.1828,007,0,1,1,1,0,1,0,0,1,00,01,1,46,2,,,,24015,1,1,01,01,2
16,000199900000000025999,00269.1828,003,1,0,1,1,0,1,0,1,0,01,00,1,29,2,,,,10015,1,1,01,00,2
16,000200000000000026000,00269.1828,004,1,0,1,1,1,1,0,1,0,01,00,1,69,2,,,,24015,2,,00,00,2
16,000200100000000026001,00269.1828,008,1,1,1,1,0,1,0,1,1,01,02,1,42,2,,,,24013,1,3,00,01,2
16,000200200000000026002,00269.1828,006,1,0,1,1,0,1,0,1,0,01,00,1,32,2,,,,10016,1,1,00,00,2
16,000200300000000026003,00269.1828,009,0,1,1,1,0,1,0,0,1,00,02,1,52,2,,,,10015,2,,01,01,2
16,000200400000000026004,00269.1828,006,1,1,1,1,1,1,0,1,1,01,01,1,39,2,,,,24015,1,3,00,00,2
16,000200500000000026005,00259.3665,005,0,1,1,1,1,1,0,0,1,00,01,1,49,2,,,,10018,1,3,01,01,2
16,000200600000000026006,00259.3665,005,0,1,1,1,1,1,0,0,1,00,01,1,52,2,,,,24015,1,6,01,01,2
16,000200700000000026007,00259.3665,007,1,0,1,1,1,1,0,1,0,01,00,1,56,2,,,,24012,1,0,00,01,2
16,000200800000000026008,00259.3665,008,1,1,1,1,0,1,0,1,1,02,03,1,49,2,,,,24012,1,3,01,01,2
16,000200900000000026009,00259.3665,006,1,0,1,1,0,1,0,1,0,01,00,1,61,2,,,,24012,2,,01,01,2
16,000201000000000026010,00259.3665,004,0,0,0,1,0,1,0,0,0,00,00,1,42,2,,,,24015,1,3,01,01,2
16,000201100000000026011,00259.3665,004,0,1,1,1,0,1,0,0,1,00,01,2,42,2,,,,40001,1,1,01,00,2
16,000201200000000026012,00259.3665,005,1,0,1,1,0,1,0,1,0,01,00,1,39,2,,,,24015,1,1,00,00,2
16,000201300000000026013,00259.3665,004,0,1,1,1,0,0,0,0,0,00,00,2,78,3,,,,24015,2,,00,01,2
16,000201400000000026014,00259.3665,006,1,1,1,1,1,1,0,1,1,01,01,1,38,2,,,,24015,2,,01,00,2
16,000201500000000026015,00259.3665,007,1,0,1,1,0,1,0,1,0,03,00,2,53,3,,,,50415,1,2,01,01,2
16,000201600000000026016,00259.3665,005,1,0,1,1,0,1,0,1,0,01,00,1,51,2,,,,10018,1,1,00,01,2
16,000201700000000026017,00259.3665,007,0,1,1,1,1,1,0,0,1,00,02,1,56,2,,,,60413,1,2,01,01,2
16,000201800000000026018,00259.3665,005,1,0,1,1,1,1,0,1,0,01,00,1,41,2,,,,24012,1,1,01,01,2
16,000201900000000026019,00259.3665,005,1,0,1,1,0,1,0,1,0,01,00,1,27,2,,,,24012,1,1,01,01,2
16,000202000000000026020,00259.3665,005,0,1,1,1,1,1,0,0,1,00,01,1,55,2,,,,10018,1,3,01,01,2
16,000202100000000026021,00259.3665,008,1,1,1,1,1,1,0,1,1,01,01,1,56,2,,,,10014,1,3,01,01,2
16,000202200000000026022,00259.3665,006,1,1,1,1,1,1,0,1,1,01,02,1,50,2,,,,24013,1,3,01,01,2
16,000202300000000026023,00242.1058,002,0,0,0,1,0,1,0,0,0,00,00,1,34,2,,,,10014,1,1,00,00,2
16,000202400000000026024,00242.1058,002,1,0,1,1,0,1,0,1,0,01,00,2,60,2,,,,24012,1,1,00,00,2
16,000202500000000026025,00242.1058,005,0,1,1,1,0,1,0,0,1,00,02,1,37,2,,,,24011,1,3,00,01,2
16,000202600000000026026,00242.1058,004,0,1,1,1,1,1,1,0,0,00,00,1,56,2,,,,10016,1,3,00,01,2
16,000202700000000026027,00242.1058,006,1,1,1,1,0,1,0,1,1,01,03,1,37,2,,,,24015,1,2,01,01,2
16,000202800000000026028,00242.1058,001,0,0,0,1,0,0,0,0,0,00,00,1,77,3,,,,10018,2,,01,00,2
16,000202900000000026029,00242.1058,004,1,0,1,1,1,1,0,1,0,01,00,1,48,2,,,,24012,1,1,00,01,2
16,000203000000000026030,00242.1058,009,1,1,1,1,0,1,0,1,1,01,01,1,71,2,,,,10018,2,,01,01,2
16,000203100000000026031,00242.1058,005,0,1,1,1,1,1,0,0,1,00,01,1,42,2,,,,24011,1,1,01,01,2
16,000203200000000026032,00242.1058,004,1,0,1,1,0,1,0,1,0,01,00,1,32,2,,,,10015,1,1,00,01,2
16,000203300000000026033,00242.1058,003,0,0,0,1,1,1,0,0,0,00,00,2,70,3,,,,24012,2,,00,01,2
16,000203400000000026034,00242.1058,005,1,0,1,1,0,0,0,1,0,03,00,1,74,3,,,,10015,2,,01,00,2
16,000203500000000026035,00269.1828,005,1,0,1,1,0,1,0,1,0,01,00,1,29,2,,,,24015,1,1,00,00,2
16,000203600000000026036,00269.1828,003,1,0,1,1,0,0,0,1,0,01,00,1,45,2,,,,24015,2,,01,00,2
16,000203700000000026037,00269.1828,004,1,0,1,1,0,1,0,1,0,01,00,1,28,2,,,,60713,1,2,00,01,2
16,000203800000000026038,00269.1828,003,0,0,0,1,0,0,0,0,0,00,00,2,70,3,,,,10014,2,,00,00,2
16,000203900000000026039,00269.1828,004,1,0,1,1,0,1,0,1,0,01,00,1,60,2,,,,60003,1,3,01,00,2
16,000204000000000026040,00269.1828,005,0,0,0,1,0,1,0,0,0,00,00,1,68,2,,,,24015,2,,00,00,2
16,000204100000000026041,00269.1828,001,0,0,0,1,0,1,0,0,0,00,00,1,53,2,,,,10015,1,1,01,00,2
16,000204200000000026042,00269.1828,004,0,0,1,1,0,1,0,0,0,00,00,1,32,2,,,,10014,1,1,01,00,2
16,000204300000000026043,00269.1828,008,1,0,1,1,0,1,0,1,0,01,00,1,59,2,,,,10018,1,3,00,00,2
16,000204400000000026044,00269.1828,004,0,1,1,1,0,0,0,0,1,00,01,1,62,2,,,,10018,2,,00,00,2
16,000204500000000026045,00269.1828,004,0,0,0,1,0,1,0,0,0,00,00,1,28,2,,,,24012,1,1,00,00,2
16,000204600000000026046,00269.1828,004,0,0,1,1,0,1,0,0,0,00,00,1,45,2,,,,10013,1,3,01,00,2
16,000204700000000026047,00269.1828,003,0,0,0,1,0,1,0,0,0,00,00,1,43,2,,,,60001,1,1,00,00,2
16,000204800000000026048,00269.1828,004,0,1,1,1,0,1,0,0,1,00,01,2,50,2,,,,24015,2,,00,00,2
16,000204900000000026049,00269.1828,006,1,1,1,1,0,1,0,1,1,01,02,1,52,2,,,,24011,1,3,00,01,2
16,000205000000000026050,00269.1828,004,1,0,1,1,0,0,0,1,0,01,00,2,44,2,,,,60612,2,,00,01,2
16,000205100000000026051,00411.3033,003,0,1,1,1,0,1,0,0,1,00,01,2,60,2,,,,10016,1,3,00,00,2
16,000205200000000026052,00411.3033,006,1,0,1,1,0,1,0,1,0,02,00,1,37,2,,,,10016,1,3,00,00,2
16,000205300000000026053,00411.3033,006,1,0,1,1,1,1,1,1,0,03,00,1,45,2,,,,10018,1,1,00,01,2
16,000205400000000026054,00411.3033,005,1,0,1,1,0,1,0,1,0,03,00,1,33,2,,,,10016,1,1,00,01,2
16,000205500000000026055,00411.3033,004,1,1,1,1,1,1,1,1,1,01,01,1,43,2,,,,24011,1,3,01,01,2
16,000205600000000026056,00411.3033,002,0,0,0,1,0,1,0,0,0,00,00,1,57,2,,,,10016,1,3,00,00,2
16,000205700000000026057,00411.3033,004,1,0,1,1,1,1,0,1,0,01,00,2,67,3,,,,24015,2,,00,01,2
16,000205800000000026058,00411.3033,005,0,1,1,1,1,1,0,0,1,00,01,1,50,2,,,,60732,1,2,00,01,2
16,000205900000000026059,00411.3033,002,0,0,0,1,1,1,0,0,0,00,00,2,56,4,,,,24011,1,3,01,00,2
16,000206000000000026060,00411.3033,005,1,1,1,1,0,1,0,1,1,01,01,1,58,2,,,,10015,1,3,00,01,2
16,000206100000000026061,00411.3033,006,1,1,1,1,1,1,0,1,1,01,01,2,60,3,,,,10016,1,3,00,01,2
16,000206200000000026062,00444.0525,001,0,0,0,1,0,0,0,0,0,00,00,1,72,4,,,,24015,2,,00,00,1
